Count,Pixels,Quality,Faces,Eyes,People,Objects,Open_Eyes,Emotions,Dominent_Emotion,Emotion_Score,Face_Area_Ratio,Mid_Diag_Ratio,Eye_Area_Ratio
328,"[[[169 200 209]
  [169 200 209]
  [169 200 209]
  ...
  [150 153 161]
  [150 153 161]
  [150 153 161]]

 [[169 200 209]
  [169 200 209]
  [169 200 209]
  ...
  [150 153 161]
  [150 153 161]
  [150 153 161]]

 [[169 200 209]
  [169 200 209]
  [169 200 209]
  ...
  [151 154 162]
  [151 154 162]
  [151 154 162]]

 ...

 [[ 60  91 114]
  [ 60  91 114]
  [ 62  90 114]
  ...
  [146 153 173]
  [146 153 173]
  [146 153 173]]

 [[ 60  91 114]
  [ 60  91 114]
  [ 62  90 114]
  ...
  [146 153 173]
  [146 153 173]
  [146 153 173]]

 [[ 60  91 114]
  [ 60  91 114]
  [ 62  90 114]
  ...
  [146 153 173]
  [146 153 173]
  [146 153 173]]]",72.9381936248461,1,2,3,0,1,"[{'box': [1212, 2123, 870, 1078], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.82, 'sad': 0.01, 'surprise': 0.07, 'neutral': 0.1}}, {'box': [2050, 3513, 66, 73], 'emotions': {'angry': 0.06, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.1, 'sad': 0.63, 'surprise': 0.0, 'neutral': 0.15}}, {'box': [2410, 3814, 74, 93], 'emotions': {'angry': 0.22, 'disgust': 0.0, 'fear': 0.37, 'happy': 0.01, 'sad': 0.33, 'surprise': 0.01, 'neutral': 0.06}}]",happy,0.82,0.10556166505412987,0.13577307485247755,0.8546270896951503
329,"[[[10 41 72]
  [10 41 72]
  [10 41 72]
  ...
  [ 0  1  9]
  [ 0  1  9]
  [ 0  1  9]]

 [[10 41 72]
  [10 41 72]
  [10 41 72]
  ...
  [ 0  1  9]
  [ 0  1  9]
  [ 0  1  9]]

 [[10 41 72]
  [10 41 72]
  [10 41 72]
  ...
  [ 0  1  9]
  [ 0  1  9]
  [ 0  1  9]]

 ...

 [[14 37 69]
  [14 37 69]
  [14 37 69]
  ...
  [ 6 14 84]
  [ 4 15 83]
  [ 4 15 83]]

 [[10 33 65]
  [10 33 65]
  [10 33 65]
  ...
  [ 6 14 84]
  [ 4 15 83]
  [ 4 15 83]]

 [[10 33 65]
  [10 33 65]
  [10 33 65]
  ...
  [ 6 14 84]
  [ 4 15 83]
  [ 4 15 83]]]",68.74509820097384,1,4,1,0,1,"[{'box': [1135, 928, 757, 933], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.99, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.01}}]",happy,0.99,0.12024761064747708,0.07665681327037996,0.5804988662131519
330,"[[[255 208 168]
  [255 208 168]
  [255 208 168]
  ...
  [252 210 168]
  [252 210 168]
  [252 210 168]]

 [[255 208 168]
  [255 208 168]
  [255 208 168]
  ...
  [252 210 168]
  [252 210 168]
  [252 210 168]]

 [[255 208 168]
  [255 208 168]
  [255 208 168]
  ...
  [252 210 168]
  [252 210 168]
  [252 210 168]]

 ...

 [[255 218 183]
  [255 218 183]
  [255 218 183]
  ...
  [255 218 183]
  [255 218 183]
  [255 218 183]]

 [[255 218 183]
  [255 218 183]
  [255 218 183]
  ...
  [255 218 183]
  [255 218 183]
  [255 218 183]]

 [[255 218 183]
  [255 218 183]
  [255 218 183]
  ...
  [255 218 183]
  [255 218 183]
  [255 218 183]]]",68.14923446136092,1,0,1,0,1,"[{'box': [2098, 673, 864, 1235], 'emotions': {'angry': 0.01, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.42, 'sad': 0.03, 'surprise': 0.03, 'neutral': 0.5}}]",neutral,0.5,0.10022380115454961,0.15312877856992246,nan
332,"[[[184 182 204]
  [184 182 204]
  [184 182 204]
  ...
  [191 192 230]
  [189 190 228]
  [187 188 226]]

 [[184 182 204]
  [184 182 204]
  [184 182 204]
  ...
  [191 192 230]
  [189 190 228]
  [187 188 226]]

 [[184 182 204]
  [184 182 204]
  [184 182 204]
  ...
  [191 193 228]
  [189 191 226]
  [187 189 224]]

 ...

 [[157 151 146]
  [155 149 144]
  [154 148 143]
  ...
  [139 131 132]
  [140 132 133]
  [141 133 134]]

 [[154 148 143]
  [153 147 142]
  [152 146 141]
  ...
  [139 131 132]
  [140 132 133]
  [140 132 133]]

 [[153 147 142]
  [152 146 141]
  [151 145 140]
  ...
  [140 132 133]
  [140 132 133]
  [140 132 133]]]",53.4550999098868,1,2,1,0,1,"[{'box': [1303, 583, 839, 1044], 'emotions': {'angry': 0.04, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.17, 'sad': 0.01, 'surprise': 0.09, 'neutral': 0.62}}]",neutral,0.62,0.14072050871672453,0.05357562659229423,0.8086572733348184
333,"[[[ 67  96 133]
  [ 67  96 133]
  [ 67  96 133]
  ...
  [ 34  62  79]
  [ 34  62  79]
  [ 34  62  79]]

 [[ 67  96 133]
  [ 67  96 133]
  [ 67  96 133]
  ...
  [ 34  62  79]
  [ 34  62  79]
  [ 34  62  79]]

 [[ 67  96 133]
  [ 67  96 133]
  [ 67  96 133]
  ...
  [ 34  62  79]
  [ 34  62  79]
  [ 34  62  79]]

 ...

 [[112 140 157]
  [112 140 157]
  [112 140 157]
  ...
  [ 27  55  72]
  [ 27  55  72]
  [ 27  55  72]]

 [[112 140 157]
  [112 140 157]
  [112 140 157]
  ...
  [ 27  55  72]
  [ 27  55  72]
  [ 27  55  72]]

 [[112 140 157]
  [112 140 157]
  [112 140 157]
  ...
  [ 27  55  72]
  [ 27  55  72]
  [ 27  55  72]]]",90.94712627452279,1,0,1,1,1,"[{'box': [1517, 505, 764, 1045], 'emotions': {'angry': 0.02, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.06, 'sad': 0.31, 'surprise': 0.09, 'neutral': 0.48}}]",neutral,0.48,0.09742756595903448,0.06312062271844557,nan
334,"[[[ 97 111 130]
  [ 97 111 130]
  [ 97 111 130]
  ...
  [ 32  54  72]
  [ 32  54  72]
  [ 32  54  72]]

 [[ 97 111 130]
  [ 97 111 130]
  [ 97 111 130]
  ...
  [ 32  54  72]
  [ 32  54  72]
  [ 32  54  72]]

 [[ 97 111 130]
  [ 97 111 130]
  [ 97 111 130]
  ...
  [ 32  54  72]
  [ 32  54  72]
  [ 32  54  72]]

 ...

 [[ 32  35  43]
  [ 32  35  43]
  [ 32  35  43]
  ...
  [ 12  19  39]
  [ 12  19  39]
  [ 11  18  38]]

 [[ 32  35  43]
  [ 32  35  43]
  [ 32  35  43]
  ...
  [ 10  17  37]
  [ 10  17  37]
  [  9  16  36]]

 [[ 32  35  43]
  [ 32  35  43]
  [ 32  35  43]
  ...
  [  9  16  36]
  [  9  16  36]
  [  8  15  35]]]",61.46152099725802,2,2,2,0,1,"[{'box': [667, 1037, 568, 816], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}, {'box': [1390, 2165, 479, 577], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.96, 'sad': 0.01, 'surprise': 0.0, 'neutral': 0.02}}, {'box': [150, 2386, 18, 20], 'emotions': {'angry': 0.24, 'disgust': 0.01, 'fear': 0.1, 'happy': 0.18, 'sad': 0.39, 'surprise': 0.04, 'neutral': 0.02}}]",happy,1.0,0.0599308759451493,0.06931379482482596,0.8151510204081632
335,"[[[ 26  42  54]
  [ 26  42  54]
  [ 26  42  54]
  ...
  [ 22  47  57]
  [ 22  47  57]
  [ 22  47  57]]

 [[ 26  42  54]
  [ 26  42  54]
  [ 26  42  54]
  ...
  [ 22  47  57]
  [ 22  47  57]
  [ 22  47  57]]

 [[ 26  42  54]
  [ 26  42  54]
  [ 26  42  54]
  ...
  [ 22  47  57]
  [ 22  47  57]
  [ 22  47  57]]

 ...

 [[100  93  74]
  [100  93  74]
  [100  93  74]
  ...
  [  1  26  36]
  [  1  26  36]
  [  1  26  36]]

 [[100  93  74]
  [100  93  74]
  [100  93  74]
  ...
  [  0  23  33]
  [  0  23  33]
  [  0  23  33]]

 [[100  93  74]
  [100  93  74]
  [100  93  74]
  ...
  [  0  19  29]
  [  0  19  29]
  [  0  19  29]]]",65.5901835038396,1,2,1,0,1,"[{'box': [1731, 383, 935, 1271], 'emotions': {'angry': 0.01, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.18, 'sad': 0.03, 'surprise': 0.03, 'neutral': 0.74}}]",neutral,0.74,0.094523943764221,0.12287091854607224,0.6011867254778408
336,"[[[253 253 253]
  [253 253 253]
  [253 253 253]
  ...
  [250 250 250]
  [250 250 250]
  [250 250 250]]

 [[253 253 253]
  [253 253 253]
  [253 253 253]
  ...
  [250 250 250]
  [250 250 250]
  [250 250 250]]

 [[253 253 253]
  [253 253 253]
  [253 253 253]
  ...
  [250 250 250]
  [250 250 250]
  [250 250 250]]

 ...

 [[191 197 196]
  [191 197 196]
  [191 197 196]
  ...
  [179 179 179]
  [179 179 179]
  [179 179 179]]

 [[191 197 196]
  [191 197 196]
  [191 197 196]
  ...
  [179 179 179]
  [179 179 179]
  [179 179 179]]

 [[191 197 196]
  [191 197 196]
  [191 197 196]
  ...
  [179 179 179]
  [179 179 179]
  [179 179 179]]]",99.07404850577703,1,3,1,0,1,"[{'box': [2559, 1007, 1318, 1798], 'emotions': {'angry': 0.03, 'disgust': 0.0, 'fear': 0.21, 'happy': 0.02, 'sad': 0.17, 'surprise': 0.27, 'neutral': 0.29}}]",neutral,0.29,0.12174845377604167,0.046511791746836284,0.9075500865566508
337,"[[[241 253 255]
  [241 253 255]
  [241 253 255]
  ...
  [229 243 241]
  [211 225 223]
  [216 230 228]]

 [[241 253 255]
  [241 253 255]
  [241 253 255]
  ...
  [208 222 220]
  [185 199 197]
  [190 204 202]]

 [[241 253 255]
  [241 253 255]
  [241 253 255]
  ...
  [197 211 209]
  [185 199 197]
  [199 213 211]]

 ...

 [[228 247 252]
  [228 247 252]
  [228 247 252]
  ...
  [241 253 255]
  [241 253 255]
  [241 253 255]]

 [[228 247 252]
  [228 247 252]
  [228 247 252]
  ...
  [241 253 255]
  [241 253 255]
  [241 253 255]]

 [[228 247 252]
  [228 247 252]
  [228 247 252]
  ...
  [241 253 255]
  [241 253 255]
  [241 253 255]]]",32.24842753086406,1,2,1,0,1,"[{'box': [585, 601, 633, 941], 'emotions': {'angry': 0.1, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.0, 'sad': 0.54, 'surprise': 0.1, 'neutral': 0.17}}, {'box': [1381, 755, 21, 26], 'emotions': {'angry': 0.51, 'disgust': 0.0, 'fear': 0.09, 'happy': 0.07, 'sad': 0.24, 'surprise': 0.03, 'neutral': 0.06}}]",sad,0.54,0.16213824408761085,0.05721787970727962,0.6367717579838792
340,"[[[  7   7   7]
  [  7   7   7]
  [  7   7   7]
  ...
  [137 156 161]
  [137 156 161]
  [137 156 161]]

 [[  7   7   7]
  [  7   7   7]
  [  7   7   7]
  ...
  [137 156 161]
  [137 156 161]
  [137 156 161]]

 [[  7   7   7]
  [  7   7   7]
  [  7   7   7]
  ...
  [137 156 161]
  [137 156 161]
  [137 156 161]]

 ...

 [[ 95  53 138]
  [ 95  53 138]
  [ 95  53 138]
  ...
  [ 44  47  55]
  [ 43  46  54]
  [ 43  46  54]]

 [[ 96  54 139]
  [ 96  54 139]
  [ 96  54 139]
  ...
  [ 46  49  57]
  [ 45  48  56]
  [ 45  48  56]]

 [[ 96  54 139]
  [ 96  54 139]
  [ 96  54 139]
  ...
  [ 47  50  58]
  [ 46  49  57]
  [ 46  49  57]]]",80.82788481523662,1,4,2,1,1,"[{'box': [1886, 647, 1068, 1313], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}]",happy,1.0,0.08683584238433936,0.06302413459124499,0.6779490639230898
341,"[[[64 66 60]
  [64 66 60]
  [64 66 60]
  ...
  [77 79 73]
  [77 79 73]
  [77 79 73]]

 [[64 66 60]
  [64 66 60]
  [64 66 60]
  ...
  [77 79 73]
  [77 79 73]
  [77 79 73]]

 [[64 66 60]
  [64 66 60]
  [64 66 60]
  ...
  [77 79 73]
  [77 79 73]
  [77 79 73]]

 ...

 [[44 44 44]
  [44 44 44]
  [44 44 44]
  ...
  [ 0  4  3]
  [ 0  4  3]
  [ 0  4  3]]

 [[44 44 44]
  [44 44 44]
  [44 44 44]
  ...
  [ 0  4  3]
  [ 0  4  3]
  [ 0  4  3]]

 [[44 44 44]
  [44 44 44]
  [44 44 44]
  ...
  [ 0  4  3]
  [ 0  4  3]
  [ 0  4  3]]]",61.814210930706025,1,2,2,0,1,"[{'box': [866, 690, 590, 778], 'emotions': {'angry': 0.05, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.23, 'sad': 0.11, 'surprise': 0.01, 'neutral': 0.57}}, {'box': [1538, 549, 581, 684], 'emotions': {'angry': 0.02, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.08, 'sad': 0.03, 'surprise': 0.03, 'neutral': 0.81}}]",neutral,0.57,0.10489985068721817,0.07654783094207362,0.8313148788927336
342,"[[[ 53  62  96]
  [ 54  63  97]
  [ 55  64  98]
  ...
  [ 54  50  86]
  [ 57  53  89]
  [ 57  53  89]]

 [[ 51  60  94]
  [ 52  61  95]
  [ 52  61  95]
  ...
  [ 52  50  86]
  [ 55  53  89]
  [ 55  53  89]]

 [[ 48  57  91]
  [ 48  57  91]
  [ 49  58  92]
  ...
  [ 50  52  87]
  [ 53  55  90]
  [ 53  55  90]]

 ...

 [[219 211 234]
  [218 210 233]
  [218 210 233]
  ...
  [181 186 207]
  [184 191 211]
  [184 191 211]]

 [[219 211 234]
  [218 210 233]
  [218 210 233]
  ...
  [180 187 207]
  [184 191 211]
  [184 191 211]]

 [[219 211 234]
  [218 210 233]
  [218 210 233]
  ...
  [180 187 207]
  [184 191 211]
  [184 191 211]]]",48.347067818843556,1,1,1,0,1,"[{'box': [816, 409, 756, 896], 'emotions': {'angry': 0.23, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.27, 'sad': 0.31, 'surprise': 0.0, 'neutral': 0.17}}]",sad,0.31,0.20206164573210866,0.03292623590288939,0.7935775442878663
343,"[[[ 14   6   7]
  [ 14   6   7]
  [ 14   6   7]
  ...
  [231 213 202]
  [231 213 202]
  [231 213 202]]

 [[ 14   6   7]
  [ 14   6   7]
  [ 14   6   7]
  ...
  [231 213 202]
  [231 213 202]
  [231 213 202]]

 [[ 14   6   7]
  [ 14   6   7]
  [ 14   6   7]
  ...
  [231 213 202]
  [231 213 202]
  [231 213 202]]

 ...

 [[ 48 120 130]
  [ 48 120 130]
  [ 48 120 130]
  ...
  [ 44  36  37]
  [ 44  36  37]
  [ 44  36  37]]

 [[ 48 120 130]
  [ 48 120 130]
  [ 48 120 130]
  ...
  [ 44  36  37]
  [ 44  36  37]
  [ 44  36  37]]

 [[ 48 120 130]
  [ 48 120 130]
  [ 48 120 130]
  ...
  [ 44  36  37]
  [ 44  36  37]
  [ 44  36  37]]]",46.10787699313627,2,1,7,4,1,"[{'box': [3284, 917, 580, 780], 'emotions': {'angry': 0.01, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.0, 'sad': 0.13, 'surprise': 0.0, 'neutral': 0.84}}, {'box': [338, 399, 651, 888], 'emotions': {'angry': 0.09, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.13, 'sad': 0.38, 'surprise': 0.01, 'neutral': 0.38}}, {'box': [1999, 871, 515, 597], 'emotions': {'angry': 0.1, 'disgust': 0.0, 'fear': 0.1, 'happy': 0.0, 'sad': 0.65, 'surprise': 0.0, 'neutral': 0.15}}, {'box': [465, 2175, 72, 108], 'emotions': {'angry': 0.04, 'disgust': 0.0, 'fear': 0.34, 'happy': 0.17, 'sad': 0.21, 'surprise': 0.16, 'neutral': 0.08}}, {'box': [3163, 228, 296, 360], 'emotions': {'angry': 0.15, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.15, 'sad': 0.16, 'surprise': 0.04, 'neutral': 0.45}}, {'box': [1297, 1397, 41, 52], 'emotions': {'angry': 0.18, 'disgust': 0.0, 'fear': 0.11, 'happy': 0.01, 'sad': 0.35, 'surprise': 0.01, 'neutral': 0.34}}, {'box': [822, 1329, 63, 66], 'emotions': {'angry': 0.04, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.0, 'sad': 0.86, 'surprise': 0.0, 'neutral': 0.08}}]",neutral,0.84,0.03457277343160555,0.2575361248879912,nan
346,"[[[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 ...

 [[161 126  62]
  [156 121  57]
  [152 117  53]
  ...
  [195 219 187]
  [194 218 186]
  [194 218 186]]

 [[164 129  65]
  [157 122  58]
  [150 115  51]
  ...
  [195 219 187]
  [194 218 186]
  [194 218 186]]

 [[166 131  67]
  [157 122  58]
  [149 114  50]
  ...
  [195 219 187]
  [194 218 186]
  [194 218 186]]]",72.14810468575396,1,3,6,0,1,"[{'box': [1911, 969, 539, 715], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.95, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.04}}, {'box': [970, 810, 587, 790], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 1.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}}, {'box': [304, 1102, 285, 375], 'emotions': {'angry': 0.09, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.52, 'sad': 0.15, 'surprise': 0.04, 'neutral': 0.13}}]",happy,0.95,0.0676563404224537,0.17263130633041976,0.9746845713822062
347,"[[[181 134 107]
  [181 134 107]
  [181 134 107]
  ...
  [141 104  90]
  [141 104  90]
  [141 104  90]]

 [[181 134 107]
  [181 134 107]
  [181 134 107]
  ...
  [141 104  90]
  [141 104  90]
  [141 104  90]]

 [[181 134 107]
  [181 134 107]
  [181 134 107]
  ...
  [141 104  90]
  [141 104  90]
  [141 104  90]]

 ...

 [[ 23  15  16]
  [ 24  16  17]
  [ 25  17  18]
  ...
  [155 107  59]
  [155 107  59]
  [155 107  59]]

 [[ 21  13  14]
  [ 22  14  15]
  [ 23  15  16]
  ...
  [155 107  59]
  [155 107  59]
  [155 107  59]]

 [[ 20  12  13]
  [ 21  13  14]
  [ 22  14  15]
  ...
  [155 107  59]
  [155 107  59]
  [155 107  59]]]",73.0975030709229,1,3,1,1,1,"[{'box': [1602, 781, 939, 1202], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.0, 'sad': 0.0, 'surprise': 0.97, 'neutral': 0.01}}]",surprise,0.97,0.11903702741869293,0.0579881124984745,0.6644304780735824
348,"[[[ 34  34  34]
  [ 34  34  34]
  [ 34  34  34]
  ...
  [ 35  47  53]
  [ 35  47  53]
  [ 35  47  53]]

 [[ 34  34  34]
  [ 34  34  34]
  [ 34  34  34]
  ...
  [ 35  47  53]
  [ 35  47  53]
  [ 35  47  53]]

 [[ 34  34  34]
  [ 34  34  34]
  [ 34  34  34]
  ...
  [ 35  47  53]
  [ 35  47  53]
  [ 35  47  53]]

 ...

 [[ 88 124 162]
  [ 88 124 162]
  [ 88 124 162]
  ...
  [ 98 142 135]
  [ 98 142 135]
  [ 98 142 135]]

 [[ 85 120 160]
  [ 85 120 160]
  [ 85 120 160]
  ...
  [ 98 142 135]
  [ 98 142 135]
  [ 98 142 135]]

 [[ 82 117 157]
  [ 82 117 157]
  [ 82 117 157]
  ...
  [ 98 142 135]
  [ 98 142 135]
  [ 98 142 135]]]",22.02214981981703,1,5,1,5,1,"[{'box': [786, 671, 640, 852], 'emotions': {'angry': 0.11, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.59, 'sad': 0.03, 'surprise': 0.0, 'neutral': 0.26}}]",happy,0.59,0.09453724048755786,0.10777129093675,0.6545259452160493
350,"[[[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [35 28  9]
  [35 28  9]
  [35 28  9]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [35 28  9]
  [35 28  9]
  [35 28  9]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [35 28  9]
  [35 28  9]
  [35 28  9]]]",69.59717736635989,1,3,1,0,1,"[{'box': [1145, 957, 1367, 1771], 'emotions': {'angry': 0.0, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.0, 'sad': 0.02, 'surprise': 0.26, 'neutral': 0.67}}, {'box': [2359, 444, 36, 39], 'emotions': {'angry': 0.01, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.04, 'sad': 0.86, 'surprise': 0.0, 'neutral': 0.01}}, {'box': [732, 42, 557, 805], 'emotions': {'angry': 0.15, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.53, 'sad': 0.17, 'surprise': 0.01, 'neutral': 0.12}}]",neutral,0.67,0.15271706198060941,0.14909559381468082,0.81859410430839
351,"[[[20 12 13]
  [20 12 13]
  [20 12 13]
  ...
  [ 7  7  7]
  [ 7  7  7]
  [ 7  7  7]]

 [[20 12 13]
  [20 12 13]
  [20 12 13]
  ...
  [ 7  7  7]
  [ 7  7  7]
  [ 7  7  7]]

 [[20 12 13]
  [20 12 13]
  [20 12 13]
  ...
  [ 7  7  7]
  [ 7  7  7]
  [ 7  7  7]]

 ...

 [[ 7  7  7]
  [ 7  7  7]
  [ 7  7  7]
  ...
  [ 7  7  7]
  [ 7  7  7]
  [ 7  7  7]]

 [[ 7  7  7]
  [ 7  7  7]
  [ 7  7  7]
  ...
  [ 7  7  7]
  [ 7  7  7]
  [ 7  7  7]]

 [[ 7  7  7]
  [ 7  7  7]
  [ 7  7  7]
  ...
  [ 7  7  7]
  [ 7  7  7]
  [ 7  7  7]]]",66.24889751600332,1,1,1,0,1,"[{'box': [944, 577, 877, 1230], 'emotions': {'angry': 0.4, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.55, 'sad': 0.01, 'surprise': 0.0, 'neutral': 0.02}}, {'box': [950, 2912, 70, 93], 'emotions': {'angry': 0.54, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.23, 'sad': 0.06, 'surprise': 0.1, 'neutral': 0.03}}]",happy,0.55,0.14539970411182532,0.1675143014494583,0.2138096383485541
